Name,Total,Price,Maturity,Rate,Payment_Date,Place,Institution,Payment_Method,Issuing_Method,Type,Year,Payment_Interval,isGov,Real_Interest,Inflation,Duration
2009年记账式附息(十五期)国债,280.0,100.0,3.0,2.22,7.16,银行间,财政部,年付,多种价格（混合式）招标,固定,2009,1.0,1,2.22,-0.7,2.9353180752966015
2009年记账式附息(十六期)国债,283.0,100.0,10.0,3.48,7.23,银行间,财政部,年付,多种价格（混合式）招标,固定,2009,1.0,1,3.48,-0.7,8.614705177280564
2009年记账式附息(十七期)国债,260.0,100.0,7.0,3.15,7.3,银行间,财政部,年付,多种价格（混合式）招标,固定,2009,1.0,1,3.15,-0.7,6.390362276559258
2009年记账式附息(十八期)国债,275.8,100.0,5.0,2.97,8.6,银行间,财政部,年付,多种价格（混合式）招标,固定,2009,1.0,1,2.97,-0.7,4.719766578044638
2009年记账式附息(十九期)国债,267.3,100.0,7.0,3.17,8.2,银行间,财政部,年付,多种价格（混合式）招标,固定,2009,1.0,1,3.17,-0.7,6.386800554190504
2009年记账式附息(二十期)国债,260.0,100.0,20.0,4.0,8.27,银行间,财政部,年付,多种价格（混合式）招标,固定,2009,1.0,1,4.0,-0.7,14.133939398766389
2009年记账式附息(二十一期)国债,285.4,100.0,1.0,1.46,9.3,银行间,财政部,年付,荷兰式招标,固定,2009,1.0,1,1.46,-0.7,1.0
2009年记账式附息（二十二期）国债,268.6,100.0,3.0,2.18,9.1,银行间,财政部,年付,荷兰式招标,固定,2009,1.0,1,2.18,-0.7,2.936450480331283
2009年记账式附息(二十三期)国债,266.4,100.0,10.0,3.44,9.17,银行间,财政部,半年付,多种价格（混合式）招标,固定,2009,0.5,1,3.4695840000000144,-0.7,8.557844510907497
2009年记账式附息（二十四期）国债,268.0,100.0,5.0,2.9,9.24,银行间,财政部,年付,荷兰式招标,固定,2009,1.0,1,2.9,-0.7,4.726004338438107
2009年记账式附息（二十五期）国债,240.0,100.0,30.0,4.18,10.15,银行间,财政部,年付,荷兰式招标,固定,2009,1.0,1,4.18,-0.7,17.627568400445103
2009年记账式附息(二十六期)国债,2743.9,100.0,7.0,3.4,10.22,银行间,财政部,年付,多种价格（混合式）招标,固定,2009,1.0,1,3.4,-0.7,6.3461006207950845
2009年记账式附息(二十七期)国债,272.4,100.0,10.0,3.68,11.5,银行间,财政部,年付,荷兰式招标,固定,2009,1.0,1,3.68,-0.7,8.544953288605296
2009年记账式附息(二十八期)国债,273.4,100.0,1.0,1.44,11.12,银行间,财政部,年付,荷兰式招标,固定,2009,1.0,1,1.44,-0.7,1.0
2009年记账式附息(二十九期)国债,276.3,100.0,3.0,2.42,11.19,银行间,财政部,年付,多种价格（混合式）招标,固定,2009,1.0,1,2.42,-0.7,2.9296736988697
2009年记账式附息(三十期)国债,200.0,,,,,,,,,,2009,0.0,0,0.0,-0.7,0.0
2009年记账式附息(三十一期)国债,273.9,100.0,5.0,2.9,12.3,银行间,财政部,年付,荷兰式招标,固定,2009,1.0,1,2.9,-0.7,4.726004338438107
2009年记账式附息（三十二期）国债,271.2,100.0,7.0,3.22,12.17,银行间,财政部,年付,荷兰式招标,固定,2009,1.0,1,3.22,-0.7,6.377912128250363
2009年北京市政府债券,56.0,100.0,3.0,1.67,5.25,银行间,北京市政府,年付,荷兰式招标,固定,2009,1.0,0,1.67,-0.7,2.950992730440689
2009年天津市政府债券,26.0,100.0,3.0,1.78,4.14,银行间,天津市政府,年付,荷兰式招标,固定,2009,1.0,0,1.78,-0.7,2.947839751306678
2009年河北省政府债券（一期）,40.0,100.0,3.0,1.8,4.3,银行间,河北省政府,年付,荷兰式招标,固定,2009,1.0,0,1.8,-0.7,2.94726745689572
2009年河北省政府债券(二期),20.0,100.0,3.0,2.24,9.7,银行间,河北省政府,年付,荷兰式招标,固定,2009,1.0,0,2.24,-0.7,2.9347523149678807
2009年山西省政府债券,53.0,100.0,3.0,1.76,6.29,银行间,山西省政府,年付,荷兰式招标,固定,2009,1.0,0,1.76,-0.7,2.948412345239508
2009年内蒙古自治区政府债券（一期）,30.0,100.0,3.0,1.8,4.3,银行间,内蒙古自治区政府,年付,荷兰式招标,固定,2009,1.0,0,1.8,-0.7,2.94726745689572
2009年内蒙古自治区政府债券(二期),27.0,100.0,3.0,2.36,8.31,银行间,内蒙古自治区政府,年付,荷兰式招标,固定,2009,1.0,0,2.36,-0.7,2.9313639300472882
2009年辽宁省政府债券（一期）,30.0,100.0,3.0,1.75,4.14,银行间,辽宁省政府,年付,荷兰式招标,固定,2009,1.0,0,1.75,-0.7,2.9486987545955596
2009年辽宁省政府债券（二期）,26.0,100.0,3.0,1.79,7.7,银行间,辽宁省政府,年付,荷兰式招标,固定,2009,1.0,0,1.79,-0.7,2.947553566674746
2009年大连市政府债券,10.0,100.0,3.0,1.71,5.14,银行间,大连市政府,年付,荷兰式招标,固定,2009,1.0,0,1.71,-0.7,2.9498451419281086
2009年吉林省政府债券（一期）,30.0,100.0,3.0,1.82,4.23,银行间,吉林省政府,年付,荷兰式招标,固定,2009,1.0,0,1.82,-0.7,2.9466954617862195
2009年吉林省政府债券(二期),25.0,100.0,3.0,2.36,8.31,银行间,吉林省政府,年付,荷兰式招标,固定,2009,1.0,0,2.36,-0.7,2.9313639300472882
2009年黑龙江省政府债券（一期）,30.0,100.0,3.0,1.77,5.11,银行间,黑龙江省政府,年付,荷兰式招标,固定,2009,1.0,0,1.77,-0.7,2.9481260108190748
2009年黑龙江省政府债券(二期),30.0,100.0,3.0,2.36,8.31,银行间,黑龙江省政府,年付,荷兰式招标,固定,2009,1.0,0,2.36,-0.7,2.9313639300472882
2009年上海市政府债券(一期),40.0,100.0,3.0,1.67,5.25,银行间,上海市政府,年付,荷兰式招标,固定,2009,1.0,0,1.67,-0.7,2.950992730440689
2009年上海市政府债券(二期),36.0,100.0,3.0,2.24,9.7,银行间,上海市政府,年付,荷兰式招标,固定,2009,1.0,0,2.24,-0.7,2.9347523149678807
2009年江苏省政府债券,84.0,100.0,3.0,1.82,4.2,银行间,江苏省政府,年付,荷兰式招标,固定,2009,1.0,0,1.82,-0.7,2.9466954617862195
2009年浙江省政府债券(一期),40.0,100.0,3.0,1.77,5.11,银行间,浙江省政府,年付,荷兰式招标,固定,2009,1.0,0,1.77,-0.7,2.9481260108190748
2009年浙江省政府债券(二期),27.0,100.0,3.0,2.24,9.7,银行间,浙江省政府,年付,荷兰式招标,固定,2009,1.0,0,2.24,-0.7,2.9347523149678807
2009年宁波市政府债券,15.0,100.0,3.0,1.79,7.7,银行间,宁波市政府,年付,荷兰式招标,固定,2009,1.0,0,1.79,-0.7,2.947553566674746
2009年安徽省政府债券(一期),40.0,100.0,3.0,1.6,4.1,银行间,安徽省政府,年付,荷兰式招标,固定,2009,1.0,0,1.6,-0.7,2.953003906007812
2009年安徽省政府债券(二期)　,37.0,100.0,3.0,1.72,6.15,银行间,安徽省政府,年付,荷兰式招标,固定,2009,1.0,0,1.72,-0.7,2.9495584325534723
2009年福建省政府债券,26.0,100.0,3.0,1.7,6.9,银行间,福建省政府,年付,荷兰式招标,固定,2009,1.0,0,1.7,-0.7,2.950131926376478
2009年厦门市政府债券,8.0,100.0,3.0,1.75,6.23,银行间,厦门市政府,年付,荷兰式招标,固定,2009,1.0,0,1.75,-0.7,2.9486987545955596
2009年江西省政府债券上市,62.0,100.0,3.0,1.72,6.15,银行间,江西省政府,年付,荷兰式招标,固定,2009,1.0,0,1.72,-0.7,2.9495584325534723
2009年山东省政府债券（一期）,30.0,100.0,3.0,1.8,4.16,银行间,山东省政府,年付,荷兰式招标,固定,2009,1.0,0,1.8,-0.7,2.94726745689572
2009年山东省政府债券(二期),29.0,100.0,3.0,1.79,7.7,银行间,山东省政府,年付,荷兰式招标,固定,2009,1.0,0,1.79,-0.7,2.947553566674746
2009年青岛市政府债券,11.0,100.0,3.0,1.82,4.23,银行间,青岛市政府,年付,荷兰式招标,固定,2009,1.0,0,1.82,-0.7,2.9466954617862195
2009年河南省政府债券（一期）,50.0,100.0,3.0,1.63,4.7,银行间,河南省政府,年付,荷兰式招标,固定,2009,1.0,0,1.63,-0.7,2.9521415219049434
2009年河南省政府债券（二期）,38.0,100.0,3.0,1.67,5.25,银行间,河南省政府,年付,荷兰式招标,固定,2009,1.0,0,1.67,-0.7,2.950992730440689
2009年湖北省政府债券（一期）,50.0,100.0,3.0,1.82,4.23,银行间,湖北省政府,年付,荷兰式招标,固定,2009,1.0,0,1.82,-0.7,2.9466954617862195
2009年湖北省政府债券（二期）,31.0,100.0,3.0,1.71,5.14,银行间,湖北省政府,年付,荷兰式招标,固定,2009,1.0,0,1.71,-0.7,2.9498451419281086
2009年湖南省政府债券　,82.0,100.0,3.0,1.7,6.9,银行间,湖南省政府,年付,荷兰式招标,固定,2009,1.0,0,1.7,-0.7,2.950131926376478
2009年广东省政府债券,85.0,100.0,3.0,1.75,6.23,银行间,广东省政府,年付,荷兰式招标,固定,2009,1.0,0,1.75,-0.7,2.9486987545955596
2009年深圳市政府债券,24.0,100.0,3.0,1.79,7.7,银行间,深圳市政府,年付,荷兰式招标,固定,2009,1.0,0,1.79,-0.7,2.947553566674746
2009年广西壮族自治区政府债券（一期）,35.0,100.0,3.0,1.67,5.25,银行间,广西壮族自治区政府,年付,荷兰式招标,固定,2009,1.0,0,1.67,-0.7,2.950992730440689
2009年广西壮族自治区政府债券(二期),30.0,100.0,3.0,2.36,8.31,银行间,广西壮族自治区政府,年付,荷兰式招标,固定,2009,1.0,0,2.36,-0.7,2.9313639300472882
2009年海南省政府债券,29.0,100.0,3.0,1.75,6.23,银行间,海南省政府,年付,荷兰式招标,固定,2009,1.0,0,1.75,-0.7,2.9486987545955596
2009年重庆市政府债券,58.0,100.0,3.0,1.7,4.13,银行间,重庆市政府,年付,荷兰式招标,固定,2009,1.0,0,1.7,-0.7,2.950131926376478
2009年四川省政府债券(一期),90.0,100.0,3.0,1.65,4.8,银行间,四川省政府,年付,荷兰式招标,固定,2009,1.0,0,1.65,-0.7,2.9515669756929994
2009年四川省政府债券(二期),90.0,100.0,3.0,1.71,5.14,银行间,四川省政府,年付,荷兰式招标,固定,2009,1.0,0,1.71,-0.7,2.9498451419281086
2009年贵州省政府债券,64.0,100.0,3.0,1.72,6.15,银行间,贵州省政府,年付,荷兰式招标,固定,2009,1.0,0,1.72,-0.7,2.9495584325534723
2009年云南省政府债券,84.0,100.0,3.0,1.77,5.11,银行间,云南省政府,年付,荷兰式招标,固定,2009,1.0,0,1.77,-0.7,2.9481260108190748
2009年陕西省政府债券（一期）,36.0,100.0,3.0,1.8,4.3,银行间,陕西省政府,年付,荷兰式招标,固定,2009,1.0,0,1.8,-0.7,2.94726745689572
2009年陕西省政府债券（二期）,27.0,100.0,3.0,2.24,9.7,银行间,陕西省政府,年付,荷兰式招标,固定,2009,1.0,0,2.24,-0.7,2.9347523149678807
2009年甘肃省政府债券,65.0,100.0,3.0,1.76,6.29,银行间,甘肃省政府,年付,荷兰式招标,固定,2009,1.0,0,1.76,-0.7,2.948412345239508
2009年青海省政府债券,29.0,100.0,3.0,1.82,4.23,银行间,青海省政府,年付,荷兰式招标,固定,2009,1.0,0,1.82,-0.7,2.9466954617862195
2009年宁夏回族自治区政府债券,30.0,100.0,3.0,1.7,6.9,银行间,宁夏回族自治区政府,年付,荷兰式招标,固定,2009,1.0,0,1.7,-0.7,2.950131926376478
2009年新疆维吾尔自治区政府债券（一期）,30.0,100.0,3.0,1.61,3.3,银行间,新疆维吾尔自治区政府,年付,荷兰式招标,固定,2009,1.0,0,1.61,-0.7,2.9527163692985017
2009年新疆维吾尔自治区政府债券(二期),25.0,100.0,3.0,1.79,7.7,银行间,新疆维吾尔自治区政府,年付,荷兰式招标,固定,2009,1.0,0,1.79,-0.7,2.947553566674746
2009年记账式贴现(一期)国债,150.0,99.8,0.25,0.0,4.13,银行间,财政部,贴现,荷兰式招标,贴现,2009,0.25,1,0.8040160561797904,-0.7,0.25
2009年记账式贴现（二期）国债,200.0,99.31,0.7,0.0,4.13,银行间,财政部,贴现,荷兰式招标,贴现,2009,0.7,1,0.9940387916938187,-0.7,0.7
2009年记账式贴现（三期）国债,150.0,99.79,0.25,0.0,4.27,银行间,财政部,贴现,荷兰式招标,贴现,2009,0.25,1,0.8444285902977189,-0.7,0.25
2009年记账式贴现(四期)国债,150.0,99.55,0.5,0.0,4.27,银行间,财政部,贴现,荷兰式招标,贴现,2009,0.5,1,0.9061116561442706,-0.7,0.5
2009年记账式贴现（五期）国债,150.0,99.79,0.25,0.0,5.11,银行间,财政部,贴现,荷兰式招标,贴现,2009,0.25,1,0.8444285902977189,-0.7,0.25
2009年记账式贴现(六期)国债,150.0,99.8,0.25,0.0,5.25,银行间,财政部,贴现,荷兰式招标,贴现,2009,0.25,1,0.8040160561797904,-0.7,0.25
2009年记账式贴现(七期)国债,150.0,99.58,0.5,0.0,5.25,银行间,财政部,贴现,荷兰式招标,贴现,2009,0.5,1,0.8453217915728173,-0.7,0.5
2009年记账式贴现(八期)国债,150.0,99.8,0.25,0.0,6.8,银行间,财政部,贴现,多种价格（混合式）招标,贴现,2009,0.25,1,0.8040160561797904,-0.7,0.25
2009年记账式贴现(九期)国债,200.0,99.35,0.75,0.0,6.8,银行间,财政部,贴现,多种价格（混合式）招标,贴现,2009,0.75,1,0.8732866915117876,-0.7,0.75
2009年记账式贴现（十期）国债,150.0,99.8,0.25,0.0,6.22,银行间,财政部,贴现,荷兰式招标,贴现,2009,0.25,1,0.8040160561797904,-0.7,0.25
2009年记账式贴现（十一期）国债,150.0,99.58,0.5,0.0,6.22,银行间,财政部,贴现,荷兰式招标,贴现,2009,0.5,1,0.8453217915728173,-0.7,0.5
2009年记账式贴现（十二期）国债,124.8,99.72,0.25,0.0,7.13,银行间,财政部,贴现,荷兰式招标,贴现,2009,0.25,1,1.1278841200974776,-0.7,0.25
2009年记账式贴现（十三期）国债,126.5,99.08,0.75,0.0,7.13,银行间,财政部,贴现,荷兰式招标,贴现,2009,0.75,1,1.2399688316251378,-0.7,0.75
2009年记账式贴现(十四期)国债,185.1,99.22,0.5,0.0,7.2,银行间,财政部,贴现,荷兰式招标,贴现,2009,0.5,1,1.5784436890349252,-0.7,0.5
2009年记账式贴现(十五期)国债,100.0,99.67,0.25,0.0,8.1,银行间,财政部,贴现,美国式招标,贴现,2009,0.25,1,1.3309622912748065,-0.7,0.25
2009年记账式贴现(十六期)国债,150.0,98.8,0.75,0.0,8.1,银行间,财政部,贴现,美国式招标,贴现,2009,0.75,1,1.6227025996689903,-0.7,0.75
2009年记账式贴现(十七期)国债,150.0,99.31,0.5,0.0,8.24,银行间,财政部,贴现,荷兰式招标,贴现,2009,0.5,1,1.394415546416372,-0.7,0.5
2009年记账式贴现(十八期)国债,100.0,99.71,0.25,0.0,9.7,银行间,财政部,贴现,荷兰式招标,贴现,2009,0.25,1,1.16845902670204,-0.7,0.25
2009年记账式贴现（十九期）,150.0,98.99,0.75,0.0,9.7,银行间,财政部,贴现,荷兰式招标,贴现,2009,0.75,1,1.362714935278575,-0.7,0.75
2009年记账式贴现(二十期)国债,150.0,99.34,0.5,0.0,9.21,银行间,财政部,贴现,荷兰式招标,贴现,2009,0.5,1,1.333183954709094,-0.7,0.5
2009年记账式贴现（二十一期）国债,150.0,99.7,0.25,0.0,10.12,银行间,财政部,贴现,荷兰式招标,贴现,2009,0.25,1,1.2090542848669505,-0.7,0.25
2009年记账式贴现（二十二期）国债,150.0,99.34,0.5,0.0,10.26,银行间,财政部,贴现,荷兰式招标,贴现,2009,0.5,1,1.333183954709094,-0.7,0.5
2009年记账式贴现（二十三期）国债,150.0,99.7,0.25,0.0,11.9,银行间,财政部,贴现,荷兰式招标,贴现,2009,0.25,1,1.2090542848669505,-0.7,0.25
2009年记账式贴现(二十四期)国债,150.0,98.98,0.75,0.0,11.23,银行间,财政部,贴现,荷兰式招标,贴现,2009,0.75,1,1.3763694677342286,-0.7,0.75
2009年记账式贴现（二十五期）国债,150.0,99.71,0.25,0.0,12.7,银行间,财政部,贴现,荷兰式招标,贴现,2009,0.25,1,1.16845902670204,-0.7,0.25
2009年记账式贴现(二十六期)国债,150.0,99.36,0.5,0.0,12.21,银行间,财政部　,贴现,荷兰式招标,贴现,2009,0.5,0,1.2923937029517107,-0.7,0.5
2010年记账式附息(一期)国债,260.0,100.0,2.0,2.01,1.28,银行间,财政部,年付,多种价格（混合式）招标,固定,2010,1.0,1,2.01,3.3,1.9802960494069208
2010年记账式附息（二期）国债,260.0,100.0,10.0,3.43,2.4,银行间,财政部,年付,荷兰式招标,固定,2010,1.0,1,3.43,3.3,8.632294422777687
2010年记账式附息(三期)国债,240.0,,,,,,,,,,2010,0.0,0,0.0,3.3,0.0
2010年记账式附息(四期)国债,260.0,100.0,1.0,1.44,3.4,银行间,财政部,年付,多种价格（混合式）招标,固定,2010,1.0,1,1.44,3.3,1.0
2010年记账式附息(五期)国债,260.0,100.0,7.0,2.92,3.11,银行间,财政部,年付,荷兰式招标,固定,2010,1.0,1,2.92,3.3,6.431584670843349
2010年记账式附息(六期)国债,260.0,100.0,3.0,2.23,3.18,银行间,财政部,年付,多种价格（混合式）招标,固定,2010,1.0,1,2.23,3.3,2.935035158305692
2010年记账式附息(七期)国债,260.0,,,,,,,,,,2010,0.0,0,0.0,3.3,0.0
2010年记账式附息(八期)国债,280.4,100.0,5.0,2.7,4.8,银行间,财政部,年付,荷兰式招标,固定,2010,1.0,1,2.7,3.3,4.743919695212341
2010年记账式附息（九期）国债,280.0,100.0,20.0,3.96,4.15,银行间,财政部,半年付,多种价格（混合式）招标,固定,2010,0.5,1,3.9992040000000006,3.3,14.045807506110933
2010年记账式附息(十期)国债,305.2,100.0,7.0,3.01,4.22,银行间,财政部,年付,多种价格（混合式）招标,固定,2010,1.0,1,3.01,3.3,6.41539642824327
2010年记账式附息(十一期)国债,266.7,100.0,1.0,1.49,4.29,银行间,财政部,年付,多种价格（混合式）招标,固定,2010,1.0,1,1.49,3.3,1.0
2010年记账式附息（十二期）国债,296.0,,,,,,,,,,2010,0.0,0,0.0,3.3,0.0
2010年记账式附息(十三期)国债,280.0,100.0,5.0,2.38,5.2,银行间,财政部,年付,多种价格（混合式）招标,固定,2010,1.0,1,2.38,3.3,4.772874302985077
2010年记账式附息(十四期)国债,280.0,,,,,,,,,,2010,0.0,0,0.0,3.3,0.0
2010年记账式附息(十五期)国债,283.1,100.0,7.0,2.83,5.27,银行间,财政部,年付,多种价格（混合式）招标,固定,2010,1.0,1,2.83,3.3,6.447847668051568
2010年记账式附息(十六期)国债,280.0,100.0,3.0,2.33,6.3,银行间,财政部,年付,多种价格（混合式）招标,固定,2010,1.0,1,2.33,3.3,2.9322100348692612
2010年记账式附息(十七期)国债,280.0,100.0,5.0,2.53,6.1,银行间,财政部,年付,多种价格（混合式）招标,固定,2010,1.0,1,2.53,3.3,4.759257104041416
2010年记账式附息(十八期)国债,280.0,100.0,30.0,4.03,6.21,银行间,财政部,半年付,多种价格（混合式）招标,固定,2010,0.5,1,4.070602250000022,3.3,17.75311850704327
2010年记账式附息(十九期)国债,280.1,100.0,10.0,3.41,6.24,银行间,财政部,半年付,多种价格（混合式）招标,固定,2010,0.5,1,3.439070250000009,3.3,8.568923471689777
2010年记账式附息(二十期)国债,299.7,100.0,5.0,2.52,7.8,银行间,财政部,年付,多种价格（混合式）招标,固定,2010,1.0,1,2.52,3.3,4.760162454212021
2010年记账式附息(二十一期)国债,300.1,100.0,1.0,1.87,7.15,银行间,财政部,年付,荷兰式招标,固定,2010,1.0,1,1.87,3.3,1.0
2010年记账式附息(二十二期)国债,281.9,100.0,7.0,2.76,7.22,银行间,财政部,年付,多种价格（混合式）招标,固定,2010,1.0,1,2.76,3.3,6.460548629346091
2010年记账式附息(二十三期)国债,280.0,100.0,30.0,3.96,7.29,银行间,财政部,半年付,多种价格（混合式）招标,固定,2010,0.5,1,3.9992040000000006,3.3,17.89545204230044
2010年记账式附息(二十四期)国债,304.4,100.0,10.0,3.28,8.5,银行间,财政部,半年付,多种价格（混合式）招标,固定,2010,0.5,1,3.3068960000000036,3.3,8.617208021398513
2010年记账式附息(二十五期)国债,280.0,100.0,3.0,2.3,8.12,银行间,财政部,年付,多种价格（混合式）招标,固定,2010,1.0,1,2.3,3.3,2.9330568001460073
2010年记账式附息(二十六期)国债,280.0,100.0,30.0,3.96,8.16,银行间,财政部,半年付,多种价格（混合式）招标,固定,2010,0.5,1,3.9992040000000006,3.3,17.89545204230044
2010年记账式附息(二十七期)国债,280.0,100.0,7.0,2.81,8.19,银行间,财政部,年付,荷兰式招标,固定,2010,1.0,1,2.81,3.3,6.451471863447939
2010年记账式附息(二十八期)国债,282.2,100.0,5.0,2.58,8.26,银行间,财政部,年付,多种价格（混合式）招标,固定,2010,1.0,1,2.58,3.3,4.754735613312323
